"","code","name","min_negotiated_price","max_negotiated_price"
"12354","HCPCS-J9023","Injection, avelumab, 10 MG",87.47,121.58
"12355","HCPCS-J9025","Azacitidine injection",0.72,1.52
"12356","HCPCS-J9027","Clofarabine injection",49.37,84.03
"12357","HCPCS-J9030","Bcg live intravesical 1mg",2.83,3.93
"12358","HCPCS-J9032","Injection, belinostat, 10mg",44.02,61.19
"12359","HCPCS-J9033","Inj., treanda 1 mg",19.38,30.07
"12360","HCPCS-J9034","Inj., bendeka 1 mg",18.55,25.78
"12361","HCPCS-J9035","Bevacizumab injection",69.49,96.59
"12362","HCPCS-J9036","Inj. belrapzo/bendamustine",21.62,30.05
"12363","HCPCS-J9037","Inj belantamab mafodot blmf",43.16,59.99
"12364","HCPCS-J9039","Injection, blinatumomab",124.39,172.9
"12365","HCPCS-J9040","Bleomycin sulfate injection",25.98,120.1
"12366","HCPCS-J9041","Inj., velcade 0.1 mg",44.7,62.13
"12367","HCPCS-J9042","Brentuximab vedotin inj",196.65,273.34
"12368","HCPCS-J9043","Cabazitaxel injection",190.95,265.42
"12369","HCPCS-J9044","Inj, bortezomib, nos, 0.1 mg",15.66,24.39
"12370","HCPCS-J9045","Carboplatin injection",2.77,58.39
"12371","HCPCS-J9047","Injection, carfilzomib, 1 MG",41.34,57.46
"12372","HCPCS-J9050","Carmustine injection",801.1,2228.23
"12373","HCPCS-J9055","Cetuximab injection",67.64,94.02
"12374","HCPCS-J9057","Inj., copanlisib, 1 mg",77.65,107.93
"12375","HCPCS-J9060","Cisplatin 10 MG injection",1.93,7.47
"12376","HCPCS-J9061","Inj, amivantamab-vmjw",17.89,24.87
"12377","HCPCS-J9065","Inj cladribine per 1 MG",17.69,24.59
"12378","HCPCS-J9070","Cyclophosphamide 100 MG inj",23.88,67.59
"12379","HCPCS-J9098","Cytarabine liposome inj",628.37,873.43
"12380","HCPCS-J9100","Cytarabine hcl 100 MG inj",0.83,1.45
"12381","HCPCS-J9118","Inj. Calaspargase pegol-mknl",64.08,89.07
"12382","HCPCS-J9119","Inj., cemiplimab-rwlc, 1 mg",27.62,38.39
"12383","HCPCS-J9120","Dactinomycin injection",809.06,1219.85
"12384","HCPCS-J9130","Dacarbazine 100 MG inj",5.16,10.44
"12385","HCPCS-J9144","Daratumumab, hyaluronidase",44.88,62.38
"12386","HCPCS-J9145","Injection, daratumumab 10 mg",56.69,78.8
"12387","HCPCS-J9150","Daunorubicin injection",39.58,74.68
"12388","HCPCS-J9151","Daunorubicin citrate inj",57.66,80.15
"12389","HCPCS-J9153","Inj daunorubicin, cytarabine",212.83,295.83
"12390","HCPCS-J9155","Degarelix injection",4.05,5.63
"12391","HCPCS-J9160","Denileukin diftitox inj",1646.18,2288.19
"12392","HCPCS-J9165","Diethylstilbestrol injection",14.41,20.03
"12393","HCPCS-J9171","Docetaxel injection",0.48,23.57
"12394","HCPCS-J9173","Inj., durvalumab, 10 mg",77.1,107.17
"12395","HCPCS-J9175","Elliotts b solution per ml",7.33,12.94
"12396","HCPCS-J9176","Injection, elotuzumab, 1 mg",6.86,9.54
"12397","HCPCS-J9177","Inj enfort vedo-ejfv 0.25mg",31.33,43.55
"12398","HCPCS-J9178","Inj, epirubicin hcl, 2 mg",1.65,3.39
"12399","HCPCS-J9179","Eribulin mesylate injection",129.35,179.8
"12400","HCPCS-J9181","Etoposide injection",0.76,3.19
"12401","HCPCS-J9185","Fludarabine phosphate inj",60.19,349.82
"12402","HCPCS-J9190","Fluorouracil injection",1.8,9.53
"12403","HCPCS-J9198","Inj. infugem, 100 mg",26.07,53.88
"12404","HCPCS-J9200","Floxuridine injection",70.82,135.41
"12405","HCPCS-J9201","In gemcitabine hcl nos 200mg",3.98,177.24
"12406","HCPCS-J9202","Goserelin acetate implant",376.43,764
"12407","HCPCS-J9203","Gemtuzumab ozogamicin 0.1 mg",211.11,293.44
"12408","HCPCS-J9204","Inj mogamulizumab-kpkc, 1 mg",213.2,296.35
"12409","HCPCS-J9205","Inj irinotecan liposome 1 mg",57.52,79.95
"12410","HCPCS-J9206","Irinotecan injection",2.3,11.5
"12411","HCPCS-J9207","Ixabepilone injection",114.38,158.99
"12412","HCPCS-J9208","Ifosfamide injection",26.62,50.22
"12413","HCPCS-J9209","Mesna injection",1.76,2.45
"12414","HCPCS-J9210","Inj., emapalumab-lzsg, 1 mg",324.19,450.62
"12415","HCPCS-J9211","Idarubicin hcl injection",42.22,58.69
"12416","HCPCS-J9212","Interferon alfacon-1 inj",6.55,9.1
"12417","HCPCS-J9213","Interferon alfa-2a inj",40.52,56.32
"12418","HCPCS-J9214","Interferon alfa-2b inj",31.85,44.27
"12419","HCPCS-J9215","Interferon alfa-n3 inj",28.91,40.18
"12420","HCPCS-J9216","Interferon gamma 1-B inj",7240.63,10064.48
"12421","HCPCS-J9217","Leuprolide acetate suspnsion",168.69,378.87
"12422","HCPCS-J9218","Leuprolide acetate injeciton",11.62,22.33
"12423","HCPCS-J9223","Inj. lurbinectedin, 0.1 mg",168.84,234.69
"12424","HCPCS-J9225","Vantas implant",5166.29,7181.14
"12425","HCPCS-J9226","Supprelin LA implant",42802.12,59494.95
"12426","HCPCS-J9227","Inj. isatuximab-irfc 10 mg",68.88,95.74
"12427","HCPCS-J9228","Ipilimumab injection",160.83,223.55
"12428","HCPCS-J9229","Inj inotuzumab ozogam 0.1 mg",2282.12,3346.01
"12429","HCPCS-J9230","Mechlorethamine hcl inj",321.72,447.19
"12430","HCPCS-J9245","Inj melpha hydroch nos 50 mg",186.86,290.37
"12431","HCPCS-J9246","Inj., evomela, 1 mg",40.8,56.71
"12432","HCPCS-J9247","Inj, melphalan flufenami 1mg",497.24,691.16
"12433","HCPCS-J9250","Methotrexate sodium inj",0.23,0.32
"12434","HCPCS-J9260","Methotrexate sodium inj",2.36,3.28
"12435","HCPCS-J9261","Nelarabine injection",136.93,197.25
"12436","HCPCS-J9262","Inj, omacetaxine mep, 0.01 MG",3.3,4.59
"12437","HCPCS-J9263","Oxaliplatin",0.06,0.22
"12438","HCPCS-J9264","Paclitaxel protein bound",14.18,19.71
"12439","HCPCS-J9266","Pegaspargase injection",21561.05,29969.86
"12440","HCPCS-J9267","Paclitaxel injection",0.13,1.12
"12441","HCPCS-J9268","Pentostatin injection",2065.31,2870.78
"12442","HCPCS-J9269","Inj. tagraxofusp-erzs 10 mcg",283.03,393.41
"12443","HCPCS-J9270","Plicamycin (mithramycin) inj",93.79,130.37
"12444","HCPCS-J9271","Inj pembrolizumab",53.7,74.64
"12445","HCPCS-J9272","Inj, dostarlimab-gxly, 10 mg",215.19,299.11
"12446","HCPCS-J9280","Mitomycin injection",48.87,67.93
"12447","HCPCS-J9281","Mitomycin instillation",281.22,390.9
"12448","HCPCS-J9285","Inj, olaratumab, 10 mg",52.07,72.38
"12449","HCPCS-J9293","Mitoxantrone hydrochl / 5 MG",33.92,47.15
"12450","HCPCS-J9295","Injection, necitumumab, 1 mg",5.73,7.96
"12451","HCPCS-J9299","Injection, nivolumab",29.23,40.63
"12452","HCPCS-J9301","Obinutuzumab inj",63.82,88.71
"12453","HCPCS-J9302","Ofatumumab injection",63.96,88.9
"12454","HCPCS-J9303","Panitumumab injection",130.78,181.78
"12455","HCPCS-J9304","Inj. pemetrexed, 10 mg",73.87,73.87
"12456","HCPCS-J9305","Inj. pemetrexed nos 10mg",76.38,106.17
"12457","HCPCS-J9306","Injection, pertuzumab, 1 MG",13.56,18.85
"12458","HCPCS-J9307","Pralatrexate injection",321.08,446.3
"12459","HCPCS-J9308","Injection, ramucirumab",63.68,88.52
"12460","HCPCS-J9309","Inj, polatuzumab vedotin 1mg",113.57,157.86
"12461","HCPCS-J9311","Inj rituximab, hyaluronidase",37.96,52.76
"12462","HCPCS-J9312","Inj., rituximab, 10 mg",85.44,118.76
"12463","HCPCS-J9313","Inj., lumoxiti, 0.01 mg",21.18,29.44
"12464","HCPCS-J9316","Pertuzu, trastuzu, 10 mg",67.77,94.2
"12465","HCPCS-J9317","Sacituzumab govitecan-hziy",31.26,43.45
"12466","HCPCS-J9318","Inj romidepsin non-lyo 0.1mg",30.7,42.67
"12467","HCPCS-J9319","Inj romidepsin lyophil 0.1mg",33.23,46.19
"12468","HCPCS-J9320","Streptozocin injection",348.84,484.89
"12469","HCPCS-J9325","Inj talimogene laherparepvec",57.18,79.48
"12470","HCPCS-J9328","Temozolomide injection",10.41,14.47
"12471","HCPCS-J9330","Temsirolimus injection",35.35,49.14
"12472","HCPCS-J9340","Thiotepa injection",306.84,586.76
"12473","HCPCS-J9348","Inj. naxitamab-gqgk, 1 mg",505.94,703.26
"12474","HCPCS-J9349","Inj., tafasitamab-cxix",12.78,17.76
"12475","HCPCS-J9351","Topotecan injection",1.11,1.54
"12476","HCPCS-J9352","Injection trabectedin 0.1mg",325.03,451.79
"12477","HCPCS-J9353","Inj. margetuximab-cmkb, 5 mg",40.48,56.27
"12478","HCPCS-J9354","Inj, ado-trastuzumab emt 1 MG",34.14,47.45
"12479","HCPCS-J9355","Inj trastuzumab excl biosimi",82.99,123.14
"12480","HCPCS-J9356","Inj. herceptin hylecta, 10mg",70.96,98.63
"12481","HCPCS-J9357","Valrubicin injection",1412.23,1963
"12482","HCPCS-J9358","Inj fam-trastu deru-nxki 1mg",24.61,34.21
"12483","HCPCS-J9359","Inj lon tesirin-lpyl 0.075mg",186.83,259.69
"12484","HCPCS-J9360","Vinblastine sulfate inj",4.02,5.59
"12485","HCPCS-J9370","Vincristine sulfate 1 MG inj",4.98,10.07
"12486","HCPCS-J9371","Inj, vincristine sul lip 1 MG",3420.78,4754.88
"12487","HCPCS-J9390","Vinorelbine tartrate inj",11,59.73
"12488","HCPCS-J9395","Injection, fulvestrant",11.61,35.7
"12489","HCPCS-J9400","Inj, ziv-aflibercept, 1 MG",8.23,11.44
"12490","HCPCS-J9600","Porfimer sodium injection",20198.4,28075.78
"12491","HCPCS-K0001","Standard wheelchair",24.5,442.71
"12492","HCPCS-K0002","Stnd hemi (low seat) whlchr",42.28,764
"12493","HCPCS-K0003","Lightweight wheelchair",36.73,663.71
"12494","HCPCS-K0004","High strength ltwt whlchr",45.25,817.67
"12495","HCPCS-K0005","Ultralightweight wheelchair",144.19,2004.42
"12496","HCPCS-K0006","Heavy duty wheelchair",67.16,1213.58
"12497","HCPCS-K0007","Extra heavy duty wheelchair",94.32,1704.36
"12498","HCPCS-K0009","Other manual wheelchair/base",82.78,1150.64
"12499","HCPCS-K0010","Stnd wt frame power whlchr",287.81,4800.67
"12500","HCPCS-K0011","Stnd wt pwr whlchr w control",392.92,6553.91
"12501","HCPCS-K0012","Ltwt portbl power whlchr",188.51,3144.35
"12502","HCPCS-K0015","Detach non-adj ht armrst rep",14.12,170.64
"12503","HCPCS-K0017","Detach adjust armrest base",3.99,48
"12504","HCPCS-K0018","Detach adjust armrst upper",2.22,26.8
"12505","HCPCS-K0019","Arm pad repl, each",1.28,15.36
"12506","HCPCS-K0020","Fixed adjust armrest pair",3.63,43.62
"12507","HCPCS-K0037","Hi mount flip-up footrest ea",3.35,45.23
"12508","HCPCS-K0038","Leg strap each",1.9,22.78
"12509","HCPCS-K0039","Leg strap h style each",4.21,50.6
"12510","HCPCS-K0040","Adjustable angle footplate",5.81,70.13
"12511","HCPCS-K0041","Large size footplate each",4.14,49.69
"12512","HCPCS-K0042","Standard size ftplate rep ea",2.83,34.21
"12513","HCPCS-K0043","Ftrst lowr exten tube rep ea",1.52,18.33
"12514","HCPCS-K0044","Ftrst upr hanger brac rep ea",1.3,15.62
"12515","HCPCS-K0045","Ftrst compl assembly repl ea",4.42,53.17
"12516","HCPCS-K0046","Elev lgrst lwr exten repl ea",1.52,18.33
"12517","HCPCS-K0047","Elev legrst upr hangr rep ea",5.98,71.82
"12518","HCPCS-K0050","Ratchet assembly replacement",3.24,30.52
"12519","HCPCS-K0051","Cam rel asm ft/legrst rep ea",4.13,49.4
"12520","HCPCS-K0052","Swingaway detach ftrest repl",7.21,86.81
"12521","HCPCS-K0053","Elevate footrest articulate",7.95,95.8
"12522","HCPCS-K0056","Seat ht <17 or >=21 ltwt wc",7.42,89.31
"12523","HCPCS-K0065","Spoke protectors",3.47,41.76
"12524","HCPCS-K0069","Rr whl compl sol tire rep ea",8.12,93.82
"12525","HCPCS-K0070","Rr whl compl pne tire rep ea",14.3,172.01
"12526","HCPCS-K0071","Fr cstr comp pne tire rep ea",8.53,102.6
"12527","HCPCS-K0072","Fr cstr semi-pne tire rep ea",5.12,61.74
"12528","HCPCS-K0073","Caster pin lock each",2.63,31.44
"12529","HCPCS-K0077","Fr cstr asmb sol tire rep ea",4.59,55.27
"12530","HCPCS-K0098","Drive belt for pwc, repl",1.91,26.51
"12531","HCPCS-K0105","Iv hanger",9.93,93.38
"12532","HCPCS-K0195","Elevating whlchair leg rests",11.44,206.72
"12533","HCPCS-K0455","Pump uninterrupted infusion",245.98,3419.12
"12534","HCPCS-K0552","Sup/ext non-ins inf pump syr",2.22,3.09
"12535","HCPCS-K0553","Ther cgm supply allowance",213.44,296.68
"12536","HCPCS-K0554","Ther cgm receiver/monitor",20.71,287.88
"12537","HCPCS-K0601","Repl batt silver oxide 1.5 v",0.86,1.2
"12538","HCPCS-K0602","Repl batt silver oxide 3 v",5.41,7.52
"12539","HCPCS-K0603","Repl batt alkaline 1.5 v",0.48,0.67
"12540","HCPCS-K0604","Repl batt lithium 3.6 v",5.11,7.1
"12541","HCPCS-K0605","Repl batt lithium 4.5 v",12.41,17.25
"12542","HCPCS-K0606","AED garment w elec analysis",1927.97,26798.78
"12543","HCPCS-K0607","Repl batt for AED",16.51,229.52
"12544","HCPCS-K0608","Repl garment for AED",10.3,143.23
"12545","HCPCS-K0609","Repl electrode for AED",649.37,902.62
"12546","HCPCS-K0669","Seat/back cus no dmepdac ver",2.68,55.85
"12547","HCPCS-K0672","Removable soft interface LE",57.49,79.91
"12548","HCPCS-K0730","Ctrl dose inh drug deliv sys",157.4,2187.92
"12549","HCPCS-K0733","12-24Hr sealed lead acid",2.58,35.7
"12550","HCPCS-K0738","Portable gas oxygen system",40.27,2015.11
"12551","HCPCS-K0739","Repair/svc DME non-oxygen eq",15,20.85
"12552","HCPCS-K0740","Repair/svc oxygen equipment",15,20.85
"12553","HCPCS-K0800","POV group 1 std up to 300lbs",83.37,1158.83
"12554","HCPCS-K0801","POV group 1 hd 301-450 lbs",161.45,2122.35
"12555","HCPCS-K0802","POV group 1 vhd 451-600 lbs",215.15,2854.49
"12556","HCPCS-K0806","POV group 2 std up to 300lbs",121.98,1695.59
"12557","HCPCS-K0807","POV group 2 hd 301-450 lbs",296.63,4123.17
"12558","HCPCS-K0808","POV group 2 vhd 451-600 lbs",458.94,6379.4
"12559","HCPCS-K0813","PWC gp 1 std port seat/back",290.11,4032.56
"12560","HCPCS-K0814","PWC gp 1 std port cap chair",389.15,5409.18
"12561","HCPCS-K0815","PWC gp 1 std seat/back",393.46,5469.12
"12562","HCPCS-K0816","PWC gp 1 std cap chair",401.81,5585.2
"12563","HCPCS-K0820","PWC gp 2 std port seat/back",330.5,4593.95
"12564","HCPCS-K0821","PWC gp 2 std port cap chair",397.76,5528.89
"12565","HCPCS-K0822","PWC gp 2 std seat/back",494.14,6868.5
"12566","HCPCS-K0823","PWC gp 2 std cap chair",313.85,6301.56
"12567","HCPCS-K0824","PWC gp 2 hd seat/back",579.51,8055.22
"12568","HCPCS-K0825","PWC gp 2 hd cap chair",345.79,6690.24
"12569","HCPCS-K0826","PWC gp 2 vhd seat/back",737.39,10249.68
"12570","HCPCS-K0827","PWC gp vhd cap chair",638.88,8880.36
"12571","HCPCS-K0828","PWC gp 2 xtra hd seat/back",827.4,11500.86
"12572","HCPCS-K0829","PWC gp 2 xtra hd cap chair",751.48,10445.5
"12573","HCPCS-K0830","PWC gp2 std seat elevate S/B",599.31,8330.45
"12574","HCPCS-K0831","PWC gp2 std seat elevate cap",565.8,7864.62
"12575","HCPCS-K0835","PWC gp2 std sing pow opt S/B",500.09,6951.22
"12576","HCPCS-K0836","PWC gp2 std sing pow opt cap",493.91,6865.39
"12577","HCPCS-K0837","PWC gp 2 hd sing pow opt S/B",575.85,8004.31
"12578","HCPCS-K0838","PWC gp 2 hd sing pow opt cap",493.42,6858.61
"12579","HCPCS-K0839","PWC gp2 vhd sing pow opt S/B",783.66,10892.92
"12580","HCPCS-K0840","PWC gp2 xhd sing pow opt S/B",1057.38,14697.51
"12581","HCPCS-K0841","PWC gp2 std mult pow opt S/B",603.56,8389.53
"12582","HCPCS-K0842","PWC gp2 std mult pow opt cap",603.56,8389.53
"12583","HCPCS-K0843","PWC gp2 hd mult pow opt S/B",642.95,8937
"12584","HCPCS-K0848","PWC gp 3 std seat/back",412.18,6518.59
"12585","HCPCS-K0849","PWC gp 3 std cap chair",465.19,6466.1
"12586","HCPCS-K0850","PWC gp 3 hd seat/back",540.28,7509.82
"12587","HCPCS-K0851","PWC gp 3 hd cap chair",587.84,8170.93
"12588","HCPCS-K0852","PWC gp 3 vhd seat/back",901.71,12533.8
"12589","HCPCS-K0853","PWC gp 3 vhd cap chair",883.09,12274.91
"12590","HCPCS-K0854","PWC gp 3 xhd seat/back",872.81,12132.1
"12591","HCPCS-K0855","PWC gp 3 xhd cap chair",1138.14,15820.12
"12592","HCPCS-K0856","PWC gp3 std sing pow opt S/B",442.44,6602.85
"12593","HCPCS-K0857","PWC gp3 std sing pow opt cap",529.65,7362.13
"12594","HCPCS-K0858","PWC gp3 hd sing pow opt S/B",518.25,7203.67
"12595","HCPCS-K0859","PWC gp3 hd sing pow opt cap",817.26,11359.96
"12596","HCPCS-K0860","PWC gp3 vhd sing pow opt S/B",1224.06,17014.48
"12597","HCPCS-K0861","PWC gp3 std mult pow opt S/B",748.4,10402.76
"12598","HCPCS-K0862","PWC gp3 hd mult pow opt S/B",746.07,10370.44
"12599","HCPCS-K0863","PWC gp3 vhd mult pow opt S/B",1256.76,17469.01
"12600","HCPCS-K0864","PWC gp3 xhd mult pow opt S/B",1570.94,21836.04
"12601","HCPCS-K0868","PWC gp 4 std seat/back",569.66,7918.32
"12602","HCPCS-K0869","PWC gp 4 std cap chair",569.66,7918.32
"12603","HCPCS-K0877","PWC gp4 std sing pow opt S/B",500.34,6954.68
"12604","HCPCS-K0879","PWC gp4 hd sing pow opt S/B",675.69,9392.05
"12605","HCPCS-K0880","PWC gp4 vhd sing pow opt S/B",1057.38,14697.51
"12606","HCPCS-K0884","Pwc gp4 std mult pow opt S/B",763.85,10680.06
"12607","HCPCS-K0885","PWC gp4 std mult pow opt cap",754.88,10492.76
"12608","HCPCS-K0886","PWC gp4 hd mult pow S/B",697.19,9690.91
"12609","HCPCS-K0890","PWC gp5 ped sing pow opt S/B",1149.69,15980.66
"12610","HCPCS-K0891","PWC gp5 ped mult pow opt S/B",1522.55,21163.44
"12611","HCPCS-K1031","Non pneu comp control w/o ca",716.37,995.75
"12612","HCPCS-L0112","Cranial cervical orthosis",1001.33,1391.85
"12613","HCPCS-L0113","Cranial cervical torticollis",214.22,297.77
"12614","HCPCS-L0120","Cerv flex n/adj foam pre ots",17,23.63
"12615","HCPCS-L0130","Flex thermoplastic collar mo",119,165.41
"12616","HCPCS-L0140","Cervical semi-rigid adjustab",39,54.21
"12617","HCPCS-L0150","Cerv semi-rig adj molded chn",72,100.08
"12618","HCPCS-L0160","Cerv sr wire occ/man pre ots",95,132.05
"12619","HCPCS-L0170","Cervical collar molded to pt",390,542.1
"12620","HCPCS-L0172","Cerv col sr foam 2pc pre ots",84,116.76
"12621","HCPCS-L0174","Cerv sr 2pc thor ext pre ots",166,230.74
"12622","HCPCS-L0180","Cer post col occ/man sup adj",230,319.7
"12623","HCPCS-L0190","Cerv collar supp adj cerv ba",299,415.61
"12624","HCPCS-L0200","Cerv col supp adj bar & thor",312,433.68
"12625","HCPCS-L0220","Thor rib belt custom fabrica",88.62,123.18
"12626","HCPCS-L0450","Tlso flex trunk/thor pre ots",111.36,154.79
"12627","HCPCS-L0452","Tlso flex custom fab thoraci",223.33,310.43
"12628","HCPCS-L0454","Tlso trnk sj-t9 pre cst",227.69,316.49
"12629","HCPCS-L0455","Tlso flex trnk sj-t9 pre ots",271.34,377.16
"12630","HCPCS-L0456","Tlso flex trnk sj-ss pre cst",247.61,344.18
"12631","HCPCS-L0457","Tlso flex trnk sj-ss pre ots",778.11,1081.57
"12632","HCPCS-L0458","TLSO 2mod symphis-xipho pre",527.98,733.89
"12633","HCPCS-L0460","Tlso 2 shl symphys-stern cst",527.98,733.89
"12634","HCPCS-L0462","TLSO 3mod sacro-scap pre",527.98,733.89
"12635","HCPCS-L0464","TLSO 4mod sacro-scap pre",527.98,733.89
"12636","HCPCS-L0466","Tlso r fram soft ant pre cst",237.19,329.69
"12637","HCPCS-L0467","Tlso r fram soft pre ots",282.65,392.88
"12638","HCPCS-L0468","Tlso rig fram pelvic pre cst",314.23,436.78
"12639","HCPCS-L0469","Tlso rig fram pelvic pre ots",374.46,520.5
"12640","HCPCS-L0470","TLSO rigid frame pre subclav",400.97,557.35
"12641","HCPCS-L0472","TLSO rigid frame hyperex pre",254.3,353.48
"12642","HCPCS-L0480","TLSO rigid plastic custom fa",895.56,1244.83
"12643","HCPCS-L0482","TLSO rigid lined custom fab",1040.23,1445.92
"12644","HCPCS-L0484","TLSO rigid plastic cust fab",1117.69,1553.59
"12645","HCPCS-L0486","TLSO rigidlined cust fab two",1185.81,1648.28
"12646","HCPCS-L0488","TLSO rigid lined pre one pie",659.01,916.02
"12647","HCPCS-L0490","TLSO rigid plastic pre one",900.05,1251.07
"12648","HCPCS-L0491","TLSO 2 piece rigid shell",543.13,754.95
"12649","HCPCS-L0492","TLSO 3 piece rigid shell",331.6,460.92
"12650","HCPCS-L0621","Sio flex pelvic/sacr pre ots",57.99,80.61
"12651","HCPCS-L0622","SIO flex pelvisacral custom",189.96,264.04
"12652","HCPCS-L0623","Sio rig pnl pelv/sac pre ots",46.9,65.19
"12653","HCPCS-L0624","SIO panel custom",232.77,323.55
"12654","HCPCS-L0625","Lo flex l1-below L5 pre ots",36.15,50.25
"12655","HCPCS-L0626","Lo sag rig pnl stays pre cst",51.17,71.13
"12656","HCPCS-L0627","Lo sag ri an/pos pnl pre cst",269.86,375.11
"12657","HCPCS-L0628","Lso flex no ri stays pre ots",55.08,76.56
"12658","HCPCS-L0630","Lso r post pnl sj-t9 pre cst",106.32,147.78
"12659","HCPCS-L0631","Lso sag r an/pos pnl pre cst",673.96,936.8
"12660","HCPCS-L0633","Lso sc r pos/lat pnl pre cst",188.25,261.67
"12661","HCPCS-L0635","LSO sagit rigid panel prefab",602.01,836.79
"12662","HCPCS-L0636","LSO sagittal rigid panel cus",891.2,1238.77
"12663","HCPCS-L0637","Lso sc r ant/pos pnl pre cst",705.27,980.33
"12664","HCPCS-L0638","LSO sag-coronal panel custom",865.87,1203.56
"12665","HCPCS-L0639","LSO S/C shell/panel prefab",705.27,980.33
"12666","HCPCS-L0640","LSO S/C shell/panel custom",686.96,954.87
"12667","HCPCS-L0641","Lo rig pos pnl L1-L5 pre ots",60.97,84.75
"12668","HCPCS-L0642","Lo sag ri an/pos pnl pre ots",321.59,447.01
"12669","HCPCS-L0643","Lso sag ctr rigi pos pre ots",126.71,176.13
"12670","HCPCS-L0648","Lso sag r an/pos pnl pre ots",803.14,1116.36
"12671","HCPCS-L0649","Lso sc r pos/lat pnl pre ots",224.34,311.83
"12672","HCPCS-L0650","Lso sc r ant/pos pnl pre ots",840.46,1168.24
"12673","HCPCS-L0651","Lso sag-co shell pnl pre ots",840.46,1168.24
"12674","HCPCS-L0700","Ctlso A-P-L control molded",1235,1716.65
"12675","HCPCS-L0710","Ctlso A-P-L control W/ inter",1262,1754.18
"12676","HCPCS-L0810","Halo cervical into jckt vest",1578,2193.42
"12677","HCPCS-L0820","Halo cervical into body jack",1416,1968.24
"12678","HCPCS-L0830","Halo cerv into milwaukee typ",1996,2774.44
"12679","HCPCS-L0859","MRI compatible system",865.97,1203.7
"12680","HCPCS-L0861","Halo repl liner/interface",141.5,196.68
"12681","HCPCS-L0970","Tlso corset front",81,112.59
"12682","HCPCS-L0972","Lso corset front",73,101.47
"12683","HCPCS-L0974","Tlso full corset",108,150.12
"12684","HCPCS-L0976","Lso full corset",97,134.83
"12685","HCPCS-L0978","Axillary crutch extension",127,176.53
"12686","HCPCS-L0980","Peroneal straps pair pre ots",14,19.46
"12687","HCPCS-L0982","Stocking sup grips 4 pre ots",10,13.9
"12688","HCPCS-L0984","Protect body sock ea pre ots",41,56.99
"12689","HCPCS-L0999","Add to spinal orthosis NOS",4550,4550
"12690","HCPCS-L1000","Ctlso milwauke initial model",1239,1722.21
